name,meaning,info_html,ex1,ex2,source
グラム,gram,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e3%82%b0%e3%83%a9%e3%83%a0-guramu-meaning/
牛肉,Learn Japanese vocabulary: 【ぎゅうにく】(gyuuniku). Meaning: beef.,<em>(No detailed table found)</em>,Example #1この牛肉はとても美味しいです。ふりがなromajiEnglishこのぎゅうにくはとてもおいしいです。kono gyuuniku wa totemo oishii desu.This beef is really good.,Example #2ぎゅうにくに少々塩をかけなさい。ふりがなromajiEnglishぎゅうにくにしょうしょうしおをかけなさい。gyuuniku ni shoushou shio o kakenasai.Sprinkle a little salt on the beef.,https://jlptsensei.com/learn-japanese-vocabulary/%e7%89%9b%e8%82%89-%e3%81%8e%e3%82%85%e3%81%86%e3%81%ab%e3%81%8f-gyuuniku-meaning/
牛乳,(cow's) milk,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e7%89%9b%e4%b9%b3-%e3%81%8e%e3%82%85%e3%81%86%e3%81%ab%e3%82%85%e3%81%86-gyuunyuu-meaning/
歯,tooth,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e6%ad%af-%e3%81%af-ha-meaning/
八,Learn Japanese vocabulary: 【はち】(hachi) Meaning: eight: 8.,<em>(No detailed table found)</em>,Example #1私は八月に生まれた。ふりがなromajiEnglishわたしははちがつにうまれた。watashi wa hachi gatsu ni umareta.I was born in August. (8th month),Example #2私たちは八人の家族です。ふりがなromajiEnglishわたしたちははちにんのかぞくです。watashi tachi wa hachi nin no kazoku desu.We are a family of 8.,https://jlptsensei.com/learn-japanese-vocabulary/%e5%85%ab-hachi-meaning-eight-8/
葉書,postcard,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e8%91%89%e6%9b%b8-hagaki-postcard/
母,Learn Japanese vocabulary: 【はは】(haha) Meaning: mother.,<em>(No detailed table found)</em>,Example #1母がカナダ人です。ふりがなromajiEnglishはははカナダじんです。haha wa kanada jin desu.My mother is Canadian.,Example #2私は母が大好きです。ふりがなromajiEnglishわたしはははがだいすきです。watashi wa haha ga daisuki desu.I really love my mom.,https://jlptsensei.com/learn-japanese-vocabulary/%e6%af%8d-haha-meaning-mother/
はい,yes; that is correct​,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e3%81%af%e3%81%84-hai-meaning/
入る,to enter; to go into,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e5%85%a5%e3%82%8b-hairu-to-enter/
灰皿,Learn Japanese vocabulary: 【はいざら】(haizara). Meaning: ashtray.,<em>(No detailed table found)</em>,Example #1テーブルの上にはいざらがあります。ふりがなromajiEnglishテーブルのうえにはいざらがあります。teeburu no ue ni haizara ga arimasu.There is an ash tray on the table.,Example #2このはいざらの形は面白いですね。ふりがなromajiEnglishこのはいざらのかたちはおもしろいですね。kono haizara no katachi wa omoshiroi desu ne.The shape of this ashtray is interesting.,https://jlptsensei.com/learn-japanese-vocabulary/%e7%81%b0%e7%9a%bf-%e3%81%af%e3%81%84%e3%81%96%e3%82%89-haizara-meaning/
始まる,to begin,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e5%a7%8b%e3%81%be%e3%82%8b-%e3%81%af%e3%81%98%e3%81%be%e3%82%8b-hajimaru-meaning/
初めて,Learn Japanese vocabulary: 【はじめて】(hajimete). Meaning: for the first time.,<em>(No detailed table found)</em>,Example #1このメールははじめて見ました。ふりがなromajiEnglishこのメールははじめてみました。kono meeru wa hajimete mimashita.This is the first time I've seen this email.,Example #2私は初めてそこに行きました。ふりがなromajiEnglishわたしははじめてそこにいきました。watashi wa hajimete soko ni ikimashita.I went there for the first time.,https://jlptsensei.com/learn-japanese-vocabulary/%e5%88%9d%e3%82%81%e3%81%a6-%e3%81%af%e3%81%98%e3%82%81%e3%81%a6-hajimete-meaning/
箱,box; crate,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e7%ae%b1-%e3%81%af%e3%81%93-hako-meaning/
履く,"to wear, to put on trousers",<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e5%b1%a5%e3%81%8f-%e3%81%af%e3%81%8f-haku-meaning/
半,half; semi-; half-past,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e5%8d%8a-han-meaning-half-semi/
花,flower,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e8%8a%b1-%e3%81%af%e3%81%aa-hana-meaning/
鼻,nose,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e9%bc%bb-%e3%81%af%e3%81%aa-hana-meaning/
話,Learn Japanese vocabulary: 【はなし】(hanashi) Meaning: talk; speech; chat; conversation​.,<em>(No detailed table found)</em>,Example #1この話は続きます。ふりがなromajiEnglishこのはなしはつづきます。kono hanashi wa tsudzukimasu.This story will continue.,Example #2その話は本当ですか？ふりがなromajiEnglishそのはなしはほんとうですか？sono hanashi wa hontou desu ka?Is that story true?,https://jlptsensei.com/learn-japanese-vocabulary/%e8%a9%b1-hanashi-meaning-conversation/
話す,Learn Japanese vocabulary: 【はなす】(hanasu) Meaning: to talk; to speak; to converse; to chat to tell; to explain; to narrate; to mention; to describe; to discuss...,<em>(No detailed table found)</em>,Example #1何を話していたの？ふりがなromajiEnglishなにをはなしていたの？nani wo hanashiteita no?What were you talking about?,Example #2今話してもいいですか？ふりがなromajiEnglishいまはなしてもいいですか？ima hanashitemo ii desu ka?Can I talk to you now?,https://jlptsensei.com/learn-japanese-vocabulary/%e8%a9%b1%e3%81%99-hanasu-meaning-to-speak/
半分,half,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e5%8d%8a%e5%88%86-hanbun-meaning-half/
ハンカチ,handkerchief​,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e3%83%8f%e3%83%b3%e3%82%ab%e3%83%81-hankachi-meaning/
晴れ,clear weather,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e6%99%b4%e3%82%8c-%e3%81%af%e3%82%8c-hare-meaning/
晴れる,to be sunny,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e6%99%b4%e3%82%8c%e3%82%8b-%e3%81%af%e3%82%8c%e3%82%8b-hareru-meaning/
春,Learn Japanese vocabulary: 【はる】(haru) Meaning: spring; springtime.,<em>(No detailed table found)</em>,Example #1春には日が長くなる。ふりがなromajiEnglishはるにはひがながくなる。haru niwa hi ga nagaku naru.The days lengthen in spring.,Example #2庭の花は春にさく。ふりがなromajiEnglishにわのはなははるにさく。niwa no hana wa haru ni saku.The flowers in the garden bloom in spring.,https://jlptsensei.com/learn-japanese-vocabulary/%e6%98%a5-haru-meaning-spring/
貼る,Learn Japanese vocabulary: 【はる】(haru). Meaning: to stick; to paste.,<em>(No detailed table found)</em>,Example #1壁に彼氏の写真を貼ります。ふりがなromajiEnglishかべにかれしのしゃしんをはります。kabe ni kareshi no shashin o harimasu.Stick a photo of your boyfriend on the wall.,Example #2私の仕事は切手を貼ることです。ふりがなromajiEnglishわたしのしごとはきってをはることです。watashi no shigoto wa kitte o haru koto desu.My job is to put stamps.,https://jlptsensei.com/learn-japanese-vocabulary/%e8%b2%bc%e3%82%8b-%e3%81%af%e3%82%8b-haru-meaning/
箸,Learn Japanese vocabulary: 【はし】(hashi). Meaning: chopsticks.,<em>(No detailed table found)</em>,Example #1あなたはしょくじにはしを使いますか。ふりがなromajiEnglishあなたはしょくじにはしをつかいますか。anata wa shokuji ni hashi o tsukaimasu ka.Do you use chopsticks for meals?,Example #2私はそのはしを落してしまいました。ふりがなromajiEnglishわたしはそのはしをおとしてしまいました。watashi wa sono hashi o otoshite shimaimashita.I dropped those chopsticks.,https://jlptsensei.com/learn-japanese-vocabulary/%e7%ae%b8-%e3%81%af%e3%81%97-hashi-meaning/
橋,bridge,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e6%a9%8b-%e3%81%af%e3%81%97-hashi-meaning/
走る,to run,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e8%b5%b0%e3%82%8b-%e3%81%af%e3%81%97%e3%82%8b-hashiru-meaning/
二十歳,20 years old; twenty years old,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e4%ba%8c%e5%8d%81%e6%ad%b3-hatachi-meaning-20-years-old/
働く,Learn Japanese vocabulary: 【はたらく】(hataraku). Meaning: to work.,<em>(No detailed table found)</em>,Example #1あなたはどこで働きますか？ふりがなromajiEnglishあなたはどこではたらきますか？anata wa kodo de hatarakimasu ka?Where do you work?,Example #2あなたは今日ははたらくのですか。ふりがなromajiEnglishあなたはきょうははたらくのですか。anata wa kyou wa hataraku no desuka.Will you work today?,https://jlptsensei.com/learn-japanese-vocabulary/%e5%83%8d%e3%81%8f-%e3%81%af%e3%81%9f%e3%82%89%e3%81%8f-hataraku-meaning/
二十日,twentieth day of the month / 20 days,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e4%ba%8c%e5%8d%81%e6%97%a5-hatsuka-20th-day-of-month/
速い,fast; quick; hasty; brisk,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e9%80%9f%e3%81%84-hayai-fast/
早い,fast; early,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e6%97%a9%e3%81%84-hayai-fast-early/
辺,area,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e8%be%ba-%e3%81%b8%e3%82%93-hen-meaning/
下手,Learn Japanese vocabulary: 【へた】(heta) Meaning: unskillful; poor; awkward​.,<em>(No detailed table found)</em>,Example #1日本語が下手です。ふりがなromajiEnglishにほんごがへたです。nihongo ga heta desu.I am no good at Japanese.,Example #2私は字が下手だ。ふりがなromajiEnglishわたしはじがへただ。watashi wa ji ga heta da.My handwriting is bad.,https://jlptsensei.com/learn-japanese-vocabulary/%e4%b8%8b%e6%89%8bheta-meaning-unskillful/
部屋,Learn Japanese vocabulary: 【へや】(heya). Meaning: room.,<em>(No detailed table found)</em>,Example #1多分この部屋です。ふりがなromajiEnglishたぶんこのへやです。tabun kono heya desu.It is probably this room.,Example #2私の部屋は東向きです。ふりがなromajiEnglishわたしのへやはひがしむきです。watashi no heya wa higashimuki desu.My room faces east.,https://jlptsensei.com/learn-japanese-vocabulary/%e9%83%a8%e5%b1%8b-%e3%81%b8%e3%82%84-heya-meaning/
左,left; left hand side,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e5%b7%a6-hidari-meaning-left/
東,What is the Japanese meaning of 【ひがし】(higashi) – East.,<em>(No detailed table found)</em>,Example #1風が東に変わった。ふりがなromajiEnglishかぜがひがしにかわった。Kaze ga higashi ni kawattaThe wind has veered to the east.,Example #2その電車は東へ向かいます。ふりがなromajiEnglishそのでんしゃはひがしへむかいます。Sono densha wa higashi e mukaimasu.That train is heading east.,https://jlptsensei.com/learn-japanese-vocabulary/%e6%9d%b1-higashi-meaning-east/
飛行機,airplane; aircraft,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e9%a3%9b%e8%a1%8c%e6%a9%9f-hikouki-meaning-airplane/
引く,to pull,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e5%bc%95%e3%81%8f-%e3%81%b2%e3%81%8f-hiku-meaning/
弾く,to play,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e5%bc%be%e3%81%8f-%e3%81%b2%e3%81%8f-hiku-meaning/
低い,Learn Japanese vocabulary: 【ひくい】(hikui). Meaning:,<em>(No detailed table found)</em>,Example #1私のきゅうりょうは低いです。ふりがなromajiEnglishわたしのきゅうりょうはひくいです。watashi no kyuuryou wa hikui desu.My salary is low.,Example #2私は背が低いです。ふりがなromajiEnglishわたしはせがひくいです。watashi wa se ga hikui desu.I am short.,https://jlptsensei.com/learn-japanese-vocabulary/%e4%bd%8e%e3%81%84-%e3%81%b2%e3%81%8f%e3%81%84-hikui-meaning/
暇,Learn Japanese vocabulary: 【ひま】(hima). Meaning: spare time; free time.,<em>(No detailed table found)</em>,Example #1今日は暇だ。ふりがなromajiEnglishきょうはひまだ。kyou wa hima da.I'm free today.,Example #2あなたは今日が暇ですか？ふりがなromajiEnglishあなたはきょうがひまですか？anata wa kyou ga hima desu ka?Are you free today?,https://jlptsensei.com/learn-japanese-vocabulary/%e6%9a%87-%e3%81%b2%e3%81%be-hima-meaning/
広い,Learn Japanese vocabulary: 【ひろい】(hiroi). Meaning: spacious; vast; wide.,<em>(No detailed table found)</em>,Example #1あなたの家は広いですね。ふりがなromajiEnglishあなたのいえはひろいですね。anata no ie wa hiroi desu ne.You house is spacious.,Example #2彼女は広い家に住んでいます。ふりがなromajiEnglishかのじょはひろいいえにすんでいます。kanojo wa hiroi ie ni sunde imasu.She lives in a large house.,https://jlptsensei.com/learn-japanese-vocabulary/%e5%ba%83%e3%81%84-%e3%81%b2%e3%82%8d%e3%81%84-hiroi-meaning/
昼,noon; midday; daytime; lunch,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e6%98%bc-hiru-midday/
昼ご飯,lunch,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e6%98%bc%e3%81%94%e9%a3%af-hirugohan-lunch/
人,person; human,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e4%ba%ba-hito-meaning-person/
一人,Learn Japanese vocabulary: 【ひとり】(hitori) Meaning: one person​ being alone; being by oneself​ being single; being unmarried​,<em>(No detailed table found)</em>,Example #1一人で出来るよ。ふりがなromajiEnglishひとりでできるよ。hitori de dekiru yo.I can do it by myself.,Example #2私はいつも一人旅です。ふりがなromajiEnglishわたしはいつもひとりたびです。watashi wa itsumo hitori tabi desu.I always go on solo trips.,https://jlptsensei.com/learn-japanese-vocabulary/%e4%b8%80%e4%ba%ba-hitori-meaning-one-person%e2%80%8b/
一つ,one thing; only,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e4%b8%80%e3%81%a4-hitotsu-meaning-one-thing/
ほか,"Learn Japanese vocabulary: (hoka). Meaning: other (place, thing, person); the rest.",<em>(No detailed table found)</em>,Example #1これはほかの人に聞いてみますね。ふりがなromajiEnglishこれはほかのひとにきいてみますね。kore wa hoka no hito ni kiite mimasu ne.I'll ask other people about this.,Example #2それよりほかの方法がありませんよ。ふりがなromajiEnglishそれよりほかのほうほうがありませんよ。sore yori hoka no houhou ga arimasen yo.There is no other way than that.,https://jlptsensei.com/learn-japanese-vocabulary/%e3%81%bb%e3%81%8b-hoka-meaning/
本,book; volume; script,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e6%9c%ac-hon-meaning-book/
本棚,bookshelf; bookcase,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e6%9c%ac%e6%a3%9a-hondana-meaning-bookshelf/
本当,truth; reality; actuality; fact,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e6%9c%ac%e5%bd%93-hontou-meaning-truth/
欲しい,Learn Japanese vocabulary: 【ほしい】(hoshii). Meaning: wanted; wished for; in need of; desired​.,<em>(No detailed table found)</em>,Example #1私はじかんが欲しいです。ふりがなromajiEnglishわたしはじかんがほしいです。watashi wa jikan ga hoshii desu.I want time.,Example #2わたしは何か飲みものがほしい。ふりがなromajiEnglishわたしはなにかのみものがほしい。watashi wa nani ka nomimono ga hoshii.I want something to drink.,https://jlptsensei.com/learn-japanese-vocabulary/%e6%ac%b2%e3%81%97%e3%81%84-%e3%81%bb%e3%81%97%e3%81%84-hoshii-meaning/
細い,thin; slender,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e7%b4%b0%e3%81%84-%e3%81%bb%e3%81%9d%e3%81%84-hosoi-meaning/
ホテル,hotel,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e3%83%9b%e3%83%86%e3%83%ab-hoteru-meaning/
百,100; hundred,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e7%99%be-hyaku-meaning-100-hundred/
一,one; best; first; foremost; start,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e4%b8%80-ichi-meaning-one/
一番,"number one; first; 1st, first place​; best; most​",<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e4%b8%80%e7%95%aa-ichiban-meaning-number-one/
一日,"one day, all day",<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e4%b8%80%e6%97%a5-ichinichi-one-day-all-day/
家,"house, residence, family",<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e5%ae%b6-ie-house-family/
いかが,Learn Japanese vocabulary: (ikaga). Meaning: how; in what way; how about​.,<em>(No detailed table found)</em>,Example #1もう一ついかがですか？ふりがなromajiEnglishもうひとついかがですか？mou hitotsu ikaga desuka?How about having another one?,Example #2お茶はいかがですか？ふりがなromajiEnglishおちゃはいかがですか？ocha wa ikaga desuka?How about some tea?,https://jlptsensei.com/learn-japanese-vocabulary/%e3%81%84%e3%81%8b%e3%81%8c-ikaga-meaning/
池,Learn Japanese vocabulary: 【いけ】(ike). Meaning: pond.,<em>(No detailed table found)</em>,Example #1私たちはいけの周りを歩いた。ふりがなromajiEnglishわたしたちはいけのまわりをあるいた。watashi tachi wa ike no mawari o aruita.We walked around the pond.,Example #2ここの池は魚が多いですね。ふりがなromajiEnglishここのいけはさかながおおいですね。koko no ike wa sakana ga ooi desu ne.There are many fish in the pond here.,https://jlptsensei.com/learn-japanese-vocabulary/%e6%b1%a0-%e3%81%84%e3%81%91-ike-meaning/
行く,Learn Japanese vocabulary: 【いく】(iku) Meaning: to go; to move (in a direction or towards a specific location); to head (towards); to be transported (towards) いく...,<em>(No detailed table found)</em>,Example #1いつ行くの？ふりがなromajiEnglishいついくの？itsu iku no?When will you go?,Example #2どこに行くんですか？ふりがなromajiEnglishどこにいくんですか？doko ni iku n desu ka?Where are you going?,https://jlptsensei.com/learn-japanese-vocabulary/%e8%a1%8c%e3%81%8f-iku-meaning-to-go/
いくら,Learn Japanese vocabulary: (ikura). Meaning: how much?; how many?​.,<em>(No detailed table found)</em>,Example #1その車はいくらですか。ふりがなromajiEnglishそのくるまはいくらですか。sono kuruma wa ikura desuka.How much is that car?,Example #2私はいくら払うべきですか。ふりがなromajiEnglishわたしはいくらはらうべきですか。watashi wa ikura harau beki desuka.How much should I pay?,https://jlptsensei.com/learn-japanese-vocabulary/%e3%81%84%e3%81%8f%e3%82%89-ikura-meaning/
いくつ,"Learn Japanese vocabulary: (ikutsu). Meaning: how many?,how old?.",<em>(No detailed table found)</em>,Example #1あなたはおいくつですか。ふりがなromajiEnglishあなたはおいくつですか。anata wa oikutsu desuka.How old are you?,Example #2りんごはいくつ入っている？ふりがなromajiEnglishりんごはいくつはいっている？ringo wa ikutsu haitte iru?How many apples?,https://jlptsensei.com/learn-japanese-vocabulary/%e3%81%84%e3%81%8f%e3%81%a4-ikutsu-meaning/
今,now; the present time; soon,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e4%bb%8a-ima-now/
意味,meaning; significance; sense,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e6%84%8f%e5%91%b3-imi-meaning/
妹,younger sister,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e5%a6%b9-%e3%81%84%e3%82%82%e3%81%86%e3%81%a8-imouto-meaning/
犬,dog,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e7%8a%ac-%e3%81%84%e3%81%ac-inu-meaning/
入れる,Learn Japanese vocabulary: 【いれる】(ireru) Meaning: to put in; to let in; to take in; to bring in; to insert; to install.,<em>(No detailed table found)</em>,Example #1カードを入れてください。ふりがなromajiEnglishカードをいれてください。kaado wo irete kudasai.Please insert your card.,Example #2お金を先に入れるのですか。ふりがなromajiEnglishおかねをさきにいれるのですか。okane wo saki ni ireru no desu ka.Should I put in money first?,https://jlptsensei.com/learn-japanese-vocabulary/%e5%85%a5%e3%82%8c%e3%82%8b-ireru-to-put-in/
入口,entrance; entry; gate,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e5%85%a5%e5%8f%a3-iriguchi-entrance/
色,colour; color,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e8%89%b2-%e3%81%84%e3%82%8d-iro-meaning/
色々,Learn Japanese vocabulary: 【いろいろ】(iroiro). Meaning: various; all sorts of; variety of​.,<em>(No detailed table found)</em>,Example #1私はいろいろな所に行きました。ふりがなromajiEnglishわたしはいろいろなところにいきました。watashi wa iroiro na tokoro ni ikimashita.I went various places.,Example #2部屋にはいろいろなものがあった。ふりがなromajiEnglishへやにはいろいろなものがあった。heya ni iroiro na mono ga atta.There were various articles in the room.,https://jlptsensei.com/learn-japanese-vocabulary/%e8%89%b2%e3%80%85-%e3%81%84%e3%82%8d%e3%81%84%e3%82%8d-iroiro-meaning/
要る,Learn Japanese vocabulary: 【いる】(iru). Meaning: to be needed.,<em>(No detailed table found)</em>,Example #1どのくらいお金が要るのですか.ふりがなromajiEnglishどのくらいおかねがいるのですか？dono kurai okane ga iru no desuka?How much money do you want?,Example #2日本語を学ぶには忍耐が要る。ふりがなromajiEnglishにほんごをまなぶにはにんたいがいる。nihongo o manabu niwa nintai ga iru.Learning Japanese requires patience.,https://jlptsensei.com/learn-japanese-vocabulary/%e8%a6%81%e3%82%8b-iru-meaning/
居る,"to be, to have",<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e5%b1%85%e3%82%8b-%e3%81%84%e3%82%8b-iru-meaning/
医者,(medical) doctor; physician,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e5%8c%bb%e8%80%85-isha-meaning-doctor/
忙しい,Learn Japanese vocabulary: 【いそがしい】(isogashii). Meaning: busy.,<em>(No detailed table found)</em>,Example #1今日は忙しいです。ふりがなromajiEnglishきょうはいそがしいです。kyou wa isogashii desu.I am busy today.,Example #2明日は忙しいですか？ふりがなromajiEnglishあしたはいそがしいですか？ashita wa isogashii desu ka?Are you busy tomorrow?,https://jlptsensei.com/learn-japanese-vocabulary/%e5%bf%99%e3%81%97%e3%81%84-%e3%81%84%e3%81%9d%e3%81%8c%e3%81%97%e3%81%84-isogashii-meaning/
一緒,Learn Japanese vocabulary: 【いっしょ】(issho) Meaning: together; at the same time; same; identical.,<em>(No detailed table found)</em>,Example #1カラオケに一緒に行こう。ふりがなromajiEnglishカラオケにいっしょにいこう。karaoke ni isshou ni ikou.Let's go to karaoke together.,Example #2あなたと一緒にいたい。ふりがなromajiEnglishあなたといっしょにいたい。anata to issho ni itai.I want to be with you.,https://jlptsensei.com/learn-japanese-vocabulary/%e4%b8%80%e7%b7%92-issho-meaning-together/
椅子,chair,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e6%a4%85%e5%ad%90-%e3%81%84%e3%81%99-isu-meaning/
痛い,painful; sore​,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e7%97%9b%e3%81%84-itai-meaning-painful/
いつ,Learn Japanese vocabulary: (itsu). Meaning: when; at what time; how soon​.,<em>(No detailed table found)</em>,Example #1それはいつ壊れましたか？ふりがなromajiEnglishそれはいつこわれましたか？sore wa itsu koware mashitaka?When did this break?,Example #2私たちはいつ会えますか。ふりがなromajiEnglishわたしたちはいつあえますか。watashi tachi wa itsu aemasu ka.When can we meet?,https://jlptsensei.com/learn-japanese-vocabulary/%e3%81%84%e3%81%a4-itsu-meaning/
五日,the fifth day of the month / 5 days,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e4%ba%94%e6%97%a5-itsuka-5th-day-of-month/
五つ,five; 5,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e4%ba%94%e3%81%a4-itsutsu-meaning-five-5/
言う,to say; to call,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e8%a8%80%e3%81%86-%e3%81%84%e3%81%86-iu-meaning/
嫌,Learn Japanese vocabulary: 【いや】(iya). Meaning: disagreeable; detestable; unpleasant; reluctant.,<em>(No detailed table found)</em>,Example #1それを考えただけで嫌です。ふりがなromajiEnglishそれをかんがえただけでいやです。sore o kangaeta dake de iya desu.I am repulsed just by thinking about it.,Example #2彼は本当にいやな奴だった。ふりがなromajiEnglishかれはほんとうにいやなやつだった。kare wa hontou ni iya na yatsu datta.He really was a despicable man.,https://jlptsensei.com/learn-japanese-vocabulary/%e5%ab%8c-%e3%81%84%e3%82%84-iya-meaning/
じゃあ,then; well; so; well then,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e3%81%98%e3%82%83%e3%81%82-jaa-meaning/
字引,dictionary,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e5%ad%97%e5%bc%95-%e3%81%98%e3%81%b3%e3%81%8d-jibiki-meaning/
自分,Learn Japanese vocabulary: 【じぶん】(jibun) Meaning: myself; yourself; oneself; himself; herself; i; me.,<em>(No detailed table found)</em>,Example #1自分で自分を教育する。ふりがなromajiEnglishじぶんでじぶんをきょういくする。jibun de jibun wo kyouiku suru.To educate oneself.,Example #2これは私が自分でかいた絵です。ふりがなromajiEnglishこれはわたしがじぶんでかいたえです。kore wa watashi ga jibun de kaita e desu.This is a picture I drew myself.,https://jlptsensei.com/learn-japanese-vocabulary/%e8%87%aa%e5%88%86-jibun-meaning-oneself/
自動車,automobile; motorcar; motor vehicle; car,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e8%87%aa%e5%8b%95%e8%bb%8a-jidousha-automobile/
時間,time; hour(s),<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e6%99%82%e9%96%93-jikan-meaning-time-hours/
辞書,Learn Japanese vocabulary: 【じしょ】(jisho) Meaning: dictionary.,<em>(No detailed table found)</em>,Example #1この辞書は高い。ふりがなromajiEnglishこのじしょはたかい。kono jisho wa takai.This dictionary is expensive.,Example #2この辞書が使いにくい。ふりがなromajiEnglishこのじしょがつかいにくい。kono jisho ga tsukainikui.This dictionary is difficult to use.,https://jlptsensei.com/learn-japanese-vocabulary/%e8%be%9e%e6%9b%b8-jisho-dictionary/
自転車,bicycle,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e8%87%aa%e8%bb%a2%e8%bb%8a-jitensha-bicycle/
丈夫,"strong, durable",<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-vocabulary/%e4%b8%88%e5%a4%ab-%e3%81%98%e3%82%87%e3%81%86%e3%81%b6-joubu-meaning/
