name,meaning,info_html,ex1,ex2,source
児,newborn babe; child,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e5%85%90-ji-ko-meaning-newborn-babe-child/
禁,Learn Japanese kanji: 【 キン 】. Meaning: prohibition; ban; forbid.,<em>(No detailed table found)</em>,Example #1ここは駐車禁止です。ふりがなromajiEnglishここはちゅうしゃきんしです。koko wa chuusha kinshi desu.Parking is prohibited here.,Example #2医者に禁酒を命ぜられた。ふりがなromajiEnglishいしゃにきんしゅをめいぜられた。isha ni kinshu o meizerareta.My doctor has forbidden me to drink.,https://jlptsensei.com/learn-japanese-kanji/%e7%a6%81-kin-meaning-prohibition-ban-forbid/
印,Learn Japanese kanji: 【 イン / しるし 】. Meaning: stamp; seal; mark; symbol; trademark.,<em>(No detailed table found)</em>,Example #1この印はどういうものですか。ふりがなromajiEnglishこのしるしはどういうものですか。kono shirushi wa dou iu mono desuka?What does this mark mean?,Example #2この手紙にはロンドンの消印がある。ふりがなromajiEnglishこのてがみにはロンドンのけしいんがある。kKono tegami ni wa Rondon no keshiin ga aru.This letter has a London postmark.,https://jlptsensei.com/learn-japanese-kanji/%e5%8d%b0-in-shirushi-meaning-stamp-seal-mark-symbol-trademark/
逆,Learn Japanese kanji: 【 ギャク / さか(らう) 】. Meaning: inverted; reverse; opposite.,<em>(No detailed table found)</em>,Example #1彼の発言は逆効果になった。ふりがなromajiEnglishかれのはつげんはぎゃくこうかになった。kare no hatsugen wa gyakkouka ni natta.His remarks had the opposite effect.,Example #2我々は風に逆らって航海した。ふりがなromajiEnglishわれわれはかぜにさからってこうかいした。wareware wa kaze ni sakaratte koukai shita.We sailed against the wind.,https://jlptsensei.com/learn-japanese-kanji/%e9%80%86-gyaku-sakarau-meaning-inverted-reverse-opposite/
換,Learn Japanese kanji: 【 カン / か(える) 】. Meaning: interchange; period; change; convert; replace; renew.,<em>(No detailed table found)</em>,Example #1その部屋は換気がなかった。ふりがなromajiEnglishそのへやはかんきがなかった。sono heya wa kanki ga nakatta.The room had no ventilation.,Example #2私はこのお金を換金したいのですが。ふりがなromajiEnglishわたしはこのおかねをかんきんしたいのですが。watashi wa kono okane o kankin shitai no desuga.I would like to exchange this money.,https://jlptsensei.com/learn-japanese-kanji/%e6%8f%9b-kan-kaeru-meaning-interchange-period-change/
久,Learn Japanese kanji: 【 キュウ、 ク / ひさ(しい) 】. Meaning: long time; old story.,<em>(No detailed table found)</em>,Example #1彼は永久に日本を離れた。ふりがなromajiEnglishかれはえいきゅうににほんをはなれた。kare wa eikyuu ni Nihon o hanareta.He left Japan permanently.,Example #2今日は久しぶりに晴れでした。ふりがなromajiEnglishきょうはひさしぶりにはれでした。kyou wa hisashiburi ni hare deshita.Today was the first sunny day in a long time.,https://jlptsensei.com/learn-japanese-kanji/%e4%b9%85-kyuu-ku-hisashii-meaning-long-time-old-story/
短,Learn Japanese kanji: 【 タン / みじか(い) 】. Meaning: short; fault; defect; weak point.,<em>(No detailed table found)</em>,Example #1僕の欠点は短気なことです。ふりがなromajiEnglishぼくのけってんはたんきなことです。boku no ketten wa tanki na koto desu.My weakness is my short temper.,Example #2その食品は賞味期限が短いです。ふりがなromajiEnglishその食品は賞味期限が短いです。sono shokuhin wa shoumi kigen ga mijikai desu.This food's expiration date is short.,https://jlptsensei.com/learn-japanese-kanji/%e7%9f%ad-tan-mijikai-meaning-short-fault/
油,Learn Japanese kanji: 【 ユ / あぶら 】. Meaning: oil; fat.,<em>(No detailed table found)</em>,Example #1私の服は油で汚れていた。ふりがなromajiEnglishわたしのふくはあぶらでよごれていた。watashi no fuku wa abura de yogorete ita.My clothes were stained with oil.,Example #2石油の値段が上がっている。ふりがなromajiEnglishせきゆのねだんがあがっている。sekiyu no nedan ga agatte iru.The price of oil is going up.,https://jlptsensei.com/learn-japanese-kanji/%e6%b2%b9-yu-abura-meaning-oil-fat/
暴,outburst; force; violence,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e6%9a%b4-bou-baku-abaku-meaning-outburst-force-violence/
輪,wheel; ring; circle; link; loop; counter for wheels and flowers,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e8%bc%aa-rin-wa-meaning-wheel-ring-circle-link-loop/
占,fortune-telling; divining; forecasting,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e5%8d%a0-sen-shimeru-uranau-meaning-fortune-telling-divining-forecasting/
植,plant,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e6%a4%8d-shoku-ueru-meaning-plant/
清,pure; purify; cleanse,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e6%b8%85-sei-kiyoi-meaning-pure-purify-cleanse/
倍,double; twice; times; fold,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e5%80%8d-bai-meaning-double-twice-times-fold/
均,level; average,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e5%9d%87-kin-narasu-meaning-level-average/
億,hundred million; 10**8,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e5%84%84-oku-meaning-hundred-million-108/
圧,pressure; push; overwhelm; oppress,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e5%9c%a7-atsu-osu-meaning-pressure-push-overwhelm-oppress/
芸,technique; art; craft; performance; acting,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e8%8a%b8-gei-meaning-technique-art-craft-performance/
署,signature; govt office; police station,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e7%bd%b2-sho-meaning-signature-govt-office-police-station/
伸,expand; stretch; extend,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e4%bc%b8-shin-nobiru-meaning-expand-stretch-extend/
停,halt; stopping,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e5%81%9c-tei-tomeru-meaning-halt-stopping/
爆,bomb; burst open,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e7%88%86-baku-hazeru-meaning-bomb-burst-open/
陸,land; six,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e9%99%b8-riku-roku-oka-meaning-land-six/
玉,jewel; ball,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e7%8e%89-gyoku-tama-meaning-jewel-ball/
波,waves; billows,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e6%b3%a2-ha-nami-meaning-waves-billows/
帯,Learn Japanese kanji: 【 タイ / お(びる) 】. Meaning: sash; belt; obi; zone; region.,<em>(No detailed table found)</em>,Example #1あなたの帯は何色ですか。ふりがなromajiEnglishあなたのおびはなんいろですか。anata no obi wa nan iro desuka?What color is your sash?,Example #2毎日働く時間帯が違うんです。ふりがなromajiEnglishまいにちはたらくじかんたいがちがうんです。mainichi hataraku jikantai ga chigaun desu.I work different hours every day.,https://jlptsensei.com/learn-japanese-kanji/%e5%b8%af-tai-obiru-meaning-sash-belt-obi-zone-region/
延,prolong; stretching,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e5%bb%b6-en-nobiru-meaning-prolong-stretching/
羽,"feathers; counter for birds, rabbits",<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e7%be%bd-u-ha-wa-hane-meaning-feathers-counter-for-birds/
固,harden; set; clot; curdle,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e5%9b%ba-ko-katameru-meaning-harden-set-clot-curdle/
則,Learn Japanese kanji: 【 ソク / のっと(る) 】. Meaning: rule; follow; based on.,<em>(No detailed table found)</em>,Example #1彼らは校則を守らなかった。ふりがなromajiEnglishかれらはこうそくをまもらなかった。karera wa kousoku o mamorana katta.They didn't follow school rules.,Example #2私は彼にその規則を説明した。ふりがなromajiEnglishわたしはかれにそのきそくをせつめいした。watashi wa kare ni sono kisoku o setsumei shita.I explained the rules to him.,https://jlptsensei.com/learn-japanese-kanji/%e5%89%87-soku-nottoru-meaning-rule-follow-based-on/
乱,riot; war; disorder; disturb,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e4%b9%b1-ran-midareru-meaning-riot-war-disorder-disturb/
普,Learn Japanese kanji: 【 フ / あまね(く) 】. Meaning: universal; generally.,<em>(No detailed table found)</em>,Example #1彼は普通の人間です。ふりがなromajiEnglishかれはふつうのにんげんです。kare wa futsuu no ningen desu.He is just an ordinary man.,Example #2これは普通列車ですか。ふりがなromajiEnglishこれはふつうれっしゃですか。kore wa futsuu ressha desuka?Is this a local train?,https://jlptsensei.com/learn-japanese-kanji/%e6%99%ae-fu-amaneku-meaning-universal-generally/
測,fathom; plan; scheme; measure,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e6%b8%ac-soku-hakaru-meaning-fathom-plan-scheme-measure/
豊,bountiful; excellent; rich,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e8%b1%8a-hou-bu-yutaka-toyo-meaning-bountiful-excellent-rich/
厚,thick; heavy; rich,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e5%8e%9a-kou-atsui-meaning-thick-heavy-rich/
齢,Learn Japanese kanji: 【 レイ / よわい、 とし 】. Meaning: age.,<em>(No detailed table found)</em>,Example #1彼はまだ学齢ではない。ふりがなromajiEnglishかれはまだがくれいではない。kare wa mada gakurei dewa nai.He is not yet of school age.,Example #2彼女は私と年齢が近い。ふりがなromajiEnglishかのじょはわたしとねんれいがちかい。kanojo wa watashi to nenrei ga chikai.She is close in age to me.,https://jlptsensei.com/learn-japanese-kanji/%e9%bd%a2-rei-yowai-toshi-meaning-age/
囲,surround; enclosure; preserve; keep,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e5%9b%b2-i-kakomu-meaning-surround-enclosure-preserve-keep/
卒,graduate; soldier; private; die,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e5%8d%92-sotsu-sossuru-meaning-graduate-soldier-private-die/
略,abbreviation; omission; outline; shorten,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e7%95%a5-ryaku-hobo-meaning-abbreviation-omission-outline-shorten/
承,hear; listen to; be informed; receive,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e6%89%bf-shou-uketamawaru-meaning-hear-listen-to-be-informed-receive/
順,obey; order; turn; occasion,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e9%a0%86-jun-meaning-obey-order-turn-occasion/
岩,boulder; rock; cliff,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e5%b2%a9-gan-iwa-meaning-boulder-rock-cliff/
練,"practice, gloss, train, drill, polish, refine",<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e7%b7%b4-ren-neru-practice/
軽,lightly; trifling; unimportant,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e8%bb%bd-kei-karui-meaning-lightly-trifling-unimportant/
了,complete; finish,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e4%ba%86-ryou-meaning-complete-finish/
庁,government office,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e5%ba%81-chou-yakusho-meaning-government-office/
城,castle,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e5%9f%8e-jou-sei-shiro-meaning-castle/
患,afflicted; disease; suffer from; be ill,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e6%82%a3-kan-wazurau-meaning-disease-be-ill/
層,stratum; social class; layer; story; floor,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e5%b1%a4-sou-meaning-stratum-social-class-layer-story-floor/
版,printing block; edition; impression; label,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e7%89%88-han-meaning-printing-block-edition/
令,orders; command; decree,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e4%bb%a4-rei-meaning-orders-command-decree/
角,angle; corner; square,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e8%a7%92-kaku-kado-tsuno-meaning-angle-corner-square/
絡,entwine; coil around; get caught in,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e7%b5%a1-raku-karamu-meaning-entwine-coil-around-get-caught-in/
損,damage; loss; disadvantage; hurt; injure,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e6%90%8d-son-sokonau-meaning-damage-loss/
募,recruit; campaign,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e5%8b%9f-bo-tsunoru-meaning-recruit/
裏,back; reverse; inside; rear,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e8%a3%8f-ri-ura-meaning-back-reverse-inside-rear/
仏,"Buddha, the dead, France",<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e4%bb%8f-butsu-hotoke-meaning-buddha-the-dead/
績,exploits; achievements,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e7%b8%be-seki-meaning-achievements/
築,fabricate; build; construct,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e7%af%89-chiku-kizuku-meaning-fabricate-build-construct/
貨,freight; goods; property,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e8%b2%a8-ka-meaning-freight-goods-property/
混,mix; blend; confuse,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e6%b7%b7-kon-majiru-meaning-mix-blend-confuse/
昇,rise up,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e6%98%87-shou-noboru-meaning-rise-up/
池,pond; pool; reservoir,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e6%b1%a0-chi-ike-meaning-pond-pool-reservoir/
血,blood,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e8%a1%80-ketsu-chi-meaning-blood/
温,warm,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e6%b8%a9-on-atatakai-nuku-meaning-warm/
季,seasons,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e5%ad%a3-ki-meaning-seasons/
星,star,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e6%98%9f-sei-hoshi-meaning-star/
永,Learn Japanese kanji: 【 エイ / なが(い) 】. Meaning: eternity; long; lengthy.,<em>(No detailed table found)</em>,Example #1彼は永久に日本を離れた。ふりがなromajiEnglishかれはえいきゅうににほんをはなれた。kare wa eikyuu ni nihon o hanareta.He left Japan permanently.,Example #2この時間が永遠に続いて欲しい。ふりがなromajiEnglishこのじかんがえいえんにつづいてほしい。kono jikan ga eien ni tsuduite hoshii.I want this time to continue forever.,https://jlptsensei.com/learn-japanese-kanji/%e6%b0%b8-ei-nagai-meaning-eternity-long-lengthy/
著,renowned; publish; write,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e8%91%97-cho-chaku-arawasu-ichijirushii-meaning-renowned-publish-write/
誌,Learn Japanese kanji: 【 シ 】. Meaning: document; records.,<em>(No detailed table found)</em>,Example #1母は雑誌を読んでいる。ふりがなromajiEnglishはははざっしをよんでいる。haha wa zasshi o yonde iru.Mother is reading a magazine.,Example #2その週刊誌は木曜日に出る。ふりがなromajiEnglishそのしゅうかんしはもくようびにでる。sono shuukanshi wa mokuyoubi ni deru.The weekly magazine comes out on Thursdays.,https://jlptsensei.com/learn-japanese-kanji/%e8%aa%8c-shi-meaning-document-records/
庫,warehouse; storehouse,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e5%ba%ab-ko-ku-kura-meaning-warehouse-storehouse/
刊,publish; carve; engrave,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e5%88%8a-kan-meaning-publish-carve-engrave/
像,statue; picture; image; figure,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e5%83%8f-zou-meaning-statue-picture-image-figure/
香,incense; smell; perfume,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e9%a6%99-kou-kyou-kaori-meaning-incense-smell-perfume/
坂,slope; incline; hill,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e5%9d%82-han-saka-meaning-slope-incline-hill/
底,bottom; sole; depth; bottom price,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e5%ba%95-tei-soko-meaning-bottom-sole-depth-bottom-price/
布,linen; cloth; spread; distribute,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e5%b8%83-fu-nuno-shiku-meaning-linen-cloth-spread-distribute/
寺,Learn Japanese kanji: 【 ジ / てら 】. Meaning: Buddhist temple.,<em>(No detailed table found)</em>,Example #1その寺院は丘の天辺にある。ふりがなromajiEnglishそのじいんはおかのてっぺんにある。sono jiin wa oka no teppen ni aru.The temple is on the top of the hill.,Example #2その寺は訪れる価値がある。ふりがなromajiEnglishそのてらはおとずれるかちがある。sono tera wa otozureru kachi ga aru.The temple is worth visiting.,https://jlptsensei.com/learn-japanese-kanji/%e5%af%ba-ji-tera-meaning-buddhist-temple/
宇,eaves; roof; house; heaven,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e5%ae%87-u-meaning-eaves-roof-house-heaven/
巨,gigantic; big; large; great,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e5%b7%a8-kyo-meaning-gigantic-big-great/
震,quake; shake; tremble; quiver,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e9%9c%87-shin-furuu-meaning-quake-shake-tremble-quiver/
希,hope; beg; request; pray,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e5%b8%8c-ki-mare-meaning-hope-beg-request-pray/
触,contact; touch; feel; hit; proclaim; announce,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e8%a7%a6-shoku-fureru-sawaru-meaning-contact-touch-feel-hit-proclaim-announce/
依,reliant; depend on; consequently; therefore; due to,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e4%be%9d-i-e-yoru-meaning-reliant-depend-on-consequently/
籍,enroll; register; membership,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e7%b1%8d-seki-meaning-enroll-register-membership/
汚,dirty; pollute; disgrace; defile,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e6%b1%9a-o-yogosu-kitanai-meaning-dirty-pollute/
枚,sheet of...; counter for flat thin objects,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e6%9e%9a-mai-bai-meaning-sheet-of-flat-item-counter/
複,duplicate; double; compound; multiple,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e8%a4%87-fuku-meaning-duplicate-double-compound-multiple/
郵,Learn Japanese kanji: 【 ユウ 】. Meaning: mail; stagecoach stop.,<em>(No detailed table found)</em>,Example #1郵便局はどこですか。ふりがなromajiEnglishゆうびんきょくはどこですか。yuubinkyoku wa doko desuka?Where is the post office?,Example #2私はその本を郵送します。ふりがなromajiEnglishわたしはそのほんをゆうそうします。watashi wa sono hon o yuusou shimasu.I'll send the book by mail.,https://jlptsensei.com/learn-japanese-kanji/%e9%83%b5-yuu-meaning-mail-stagecoach-stop/
仲,go-between; relationship,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e4%bb%b2-chuu-naka-meaning-go-between-relationship/
栄,flourish; prosperity; honor,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e6%a0%84-ei-sakaeru-meaning-flourish-prosperity-honor/
札,ticket; paper money; banknote; note,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e6%9c%ad-satsu-fuda-meaning-ticket-paper-money-banknote-note/
板,plank; board; plate; stage,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e6%9d%bf-han-ban-ita-meaning-plank-board-plate-stage/
骨,skeleton; bone; remains; frame,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e9%aa%a8-kotsu-hone-meaning-skeleton-bone/
傾,Learn Japanese kanji: 【 ケイ / かたむ(く) 】. Meaning: lean; incline; tilt; trend; bias.,<em>(No detailed table found)</em>,Example #1それの傾きが大きくなる。ふりがなromajiEnglishそれのかたむきがおおきくなる。sore no katamuki ga ookiku naru.The incline of that will grow large.,Example #2彼の言うことに耳を傾けた。ふりがなromajiEnglishかれのいうことにみみをかたむけた。kare no iu koto ni mimi o katamuketa.I inclined my ear to him.,https://jlptsensei.com/learn-japanese-kanji/%e5%82%be-kei-katamuku-meaning-lean-incline-tilt-trend-bias/
届,deliver; reach; arrive; report,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e5%b1%8a-kai-todokeru-meaning-deliver-reach-arrive-report/
巻,Learn Japanese kanji: 【 カン / ま(く)、 まき 】. Meaning: scroll; volume; book; part; roll up; wind up; coil; counter for texts (or book scrolls).,<em>(No detailed table found)</em>,Example #1私は髪をカーラーに巻いた。ふりがなromajiEnglishわたしはかみをカーラーにまいた。watashi wa kami o kaaraa ni maita.I wrapped my hair in curlers.,Example #2交通事故に巻き込まれました。ふりがなromajiEnglishこうつうじこにまきこまれました。koutsuu jiko ni makikomare mashita.I caught in a car accident.,https://jlptsensei.com/learn-japanese-kanji/%e5%b7%bb-kan-maku-maki-meaning-scroll-volume-book/
燃,Learn Japanese kanji: 【 ネン / も(える) 】. Meaning: burn; blaze; glow.,<em>(No detailed table found)</em>,Example #1その車は燃費が良いです。ふりがなromajiEnglishそのくるまはねんぴがよいです。sono kuruma wa nenpi ga yoi desu.That car has good fuel efficiency.,Example #2それを燃やす方法を考える。ふりがなromajiEnglishそれをもやすほうほうをかんがえる。sore o moyasu houhou o kangaeru.Think of a way to burn it.,https://jlptsensei.com/learn-japanese-kanji/%e7%87%83-nen-moeru-meaning-burn-blaze-glow/
跡,Learn Japanese kanji: 【 セキ / あと 】. Meaning: tracks; mark; print; impression.,<em>(No detailed table found)</em>,Example #1足跡は川まで続いていた。ふりがなromajiEnglishあしあとはかわまでつづいていた。ashiato wa kawa made tsuduite ita.The footprints continued all the way to the river.,Example #2傷跡ははっきり残っている。ふりがなromajiEnglishきずあとははっきりのこっている。kizuato wa hakkiri nokotte iru.The scars are clearly visible.,https://jlptsensei.com/learn-japanese-kanji/%e8%b7%a1-seki-ato-meaning-tracks-mark-print-impression/
包,wrap; pack up; cover; conceal,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e5%8c%85-hou-tsutsumu-kurumu-meaning-wrap-pack-up-cover-conceal/
駐,stop-over; reside in; resident,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e9%a7%90-chuu-meaning-stop-over-reside-in-resident/
弱,Learn Japanese kanji: 【 ジャク / よわ(い) 】. Meaning: weak; frail.,<em>(No detailed table found)</em>,Example #1彼はすごく弱気だ。ふりがなromajiEnglishかれはすごくよわきだ。kare wa sugoku yowaki da.He is very timid.,Example #2数学は彼女の弱点です。ふりがなromajiEnglishすうがくはかのじょのじゃくてんです。suugaku wa kanojo no jakuten desu.Mathematics is her weakness.,https://jlptsensei.com/learn-japanese-kanji/%e5%bc%b1-jaku-yowai-meaning-weak/
紹,Learn Japanese kanji: 【 ショウ 】. Meaning: introduce; inherit; help.,<em>(No detailed table found)</em>,Example #1私の母を紹介します。ふりがなromajiEnglishわたしのははをしょうかいします。watashi no haha o shoukai shimasu.Let me introduce you to my mother.,Example #2紹介者のお名前は何ですか。ふりがなromajiEnglishしょうかいしゃのおなまえはなんですか。shoukaisha no onamae wa nan desuka?What is the introducer's name?,https://jlptsensei.com/learn-japanese-kanji/%e7%b4%b9-shou-meaning-introduce-inherit-help/
雇,employ; hire,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e9%9b%87-ko-yatou-meaning-employ-hire/
替,"exchange, spare, substitute",<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e6%9b%bf-tai-meaning-exchange-spare-substitute/
預,deposit; custody; leave with; entrust to,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e9%a0%90-yo-azukeru-meaning-deposit-entrust-to/
焼,Learn Japanese kanji: 【 ショウ / や(く) 】. Meaning: bake; burning.,<em>(No detailed table found)</em>,Example #1私は夏休み中に日焼けをした。ふりがなromajiEnglishわたしはなつやすみちゅうにひやけをした。watashi wa natsuyasumichuu ni hiyake o shita. ​I got a sunburn during summer vacation.,Example #2昨夜の火事で 5 人が焼死した。ふりがなromajiEnglishさくやのかじでごにんがしょうしした。sakuya no kaji de 5 nin ga shoushi shita.Five people were burnt to death in last night's fire.,https://jlptsensei.com/learn-japanese-kanji/%e7%84%bc-shou-yaku-meaning-bake-burning/
簡,simplicity; brevity,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e7%b0%a1-kan-erabu-meaning-simplicity-brevity/
章,badge; chapter; composition; poem,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e7%ab%a0-shou-meaning-badge-chapter-composition-poem/
臓,entrails; viscera; bowels,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e8%87%93-zou-harawata-meaning-entrails-viscera-bowels/
律,rhythm; law; regulation; control,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e5%be%8b-ritsu-richi-meaning-rhythm-law-regulation-control/
贈,Learn Japanese kanji: 【 ゾウ / おく(る) 】. Meaning: presents; send; give to; award to.,<em>(No detailed table found)</em>,Example #1私は花を贈ります。ふりがなromajiEnglishわたしははなをおくります。watashi wa hana o okurimasu.I will give flowers.,Example #2彼は彼女に人形を贈った。ふりがなromajiEnglishかれはかのじょににんぎょうをおくった。kare wa kanojo ni ningyou o okutta.He presented her with a doll.,https://jlptsensei.com/learn-japanese-kanji/%e8%b4%88-zou-okuru-meaning-presents-send-give-to-award-to/
照,illuminate; shine; compare,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e7%85%a7-shou-teru-meaning-illuminate-shine-compare/
薄,dilute; thin; weak (tea),<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e8%96%84-haku-usui-meaning-dilute-thin-weak-tea/
群,flock; group; crowd; herd,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e7%be%a4-gun-mureru-meaning-flock-group-crowd-herd/
秒,second,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e7%a7%92-byou-meaning-second/
奥,heart; interior,<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e5%a5%a5-oku-meaning-heart-interior/
