name,meaning,info_html,ex1,ex2,source
白,Learn Japanese kanji: 【 ハク、 ビャク / しろ(い) 】 Meaning: white.,<em>(No detailed table found)</em>,Example #1私の犬たちは白い。ふりがなromajiEnglishわたしのいぬたちはしろい。watashi no inutachi wa shiroi.My dogs are white.,Example #2白い猫を飼っています。ふりがなromajiEnglishしろいねこをかっています。shiroi neko o katteimasu.I have a white cat.,https://jlptsensei.com/learn-japanese-kanji/%e7%99%bd-haku-shiroi-white/
天,"heavens, sky, imperial",<em>(No detailed table found)</em>,,,https://jlptsensei.com/learn-japanese-kanji/%e5%a4%a9-ten-heavens-sky/
母,Learn Japanese kanji: 【 ボ / はは、 かあ 】 Meaning: mother.,<em>(No detailed table found)</em>,Example #1明日は母の日です。ふりがなromajiEnglishあしたはははのひです。ashita wa haha no hi desu.Tomorrow is mother's day.,Example #2今日は私のお母さんの誕生日です。ふりがなromajiEnglishきょうはわたしのおかあさんのたんじょうびです。kyou wa watashi no okaasan no tanjoubi desu.Today is my mother's birthday.,https://jlptsensei.com/learn-japanese-kanji/%e6%af%8d-haha-mother/
火,Learn Japanese kanji: 【 カ / ひ、 -び、 ほ- 】 Meaning: fire.,<em>(No detailed table found)</em>,Example #1火曜日にスーパーに行きます。ふりがなromajiEnglish火曜日にスーパーに行きます。kayoubi ni suupaa ni ikimasu.I'm going to the supermarket on Tuesday.,Example #2冬は火事が多い。ふりがなromajiEnglishふゆはかじがおおい。fuyu wa kaji ga ooi.We often have fires in winter.,https://jlptsensei.com/learn-japanese-kanji/%e7%81%ab-ka-hi-fire/
右,Learn Japanese kanji: 【 ウ、 ユウ / みぎ 】 Meaning: right (direction).,<em>(No detailed table found)</em>,Example #1質問があれば右手をあげて下さい。ふりがなromajiEnglishしつもんがあればみぎてをあげてください。shitsumon ga areba migite o agete kudasai.If you have any questions please raise your right hand.,Example #2その信号を右に曲がってください。ふりがなromajiEnglishそのしんごうをみぎにまがってください。sono shingou o migi ni magatte kudasai.Please turn right at that intersection.,https://jlptsensei.com/learn-japanese-kanji/%e5%8f%b3-yuu-migi-right/
読,Learn Japanese kanji: 【 ドク、 トク、 よ(む) 】 Meaning: to read.,<em>(No detailed table found)</em>,Example #1本を読むのが好きです。ふりがなromajiEnglishほんをよむのがすきです。hon o yomu no ga suki desu.I like reading books.,Example #2この漢字の読み方は何ですか？ふりがなromajiEnglishかのかんじのよみかたはなんですか？kono kanji no yomi kata wa nandesu ka?How do you read this kanji?,https://jlptsensei.com/learn-japanese-kanji/%e8%aa%ad-doku-yomu-to-read/
友,Learn Japanese kanji: 【 ユウ / とも 】 Meaning: friend.,<em>(No detailed table found)</em>,Example #1友だちになってくれてありがとう。ふりがなromajiEnglishともだちになってくれてありがとう。tomodachi ni natte kurete arigatou.Thanks for being friends with me.,Example #2友だちを待ってるだけ。ふりがなromajiEnglishともだちをまっているだけ。tomodachi o matteiru dake.I'm just waiting for a friend.,https://jlptsensei.com/learn-japanese-kanji/%e5%8f%8b-yuu-tomo-friend/
左,Learn Japanese kanji: 【 サ、 ひだり 】 Meaning: left.,<em>(No detailed table found)</em>,Example #1角で左に曲がりなさい。ふりがなromajiEnglishかどでひだりにまがりなさい。kado de hidari ni magarinasai.Please turn left at the corner.,Example #2その川は左に曲がっている。ふりがなromajiEnglishそのかわはひだりにまがっている。sono kawa wa hidari ni magatteiru.That river sweeps to the left.,https://jlptsensei.com/learn-japanese-kanji/%e5%b7%a6-sa-hidari-left/
休,"Learn Japanese kanji: 【 キュウ / やすむ 】 Meaning: rest, day off, retire, sleep.",<em>(No detailed table found)</em>,Example #1私は明日お休みです。ふりがなromajiEnglishわたしはあしたおやすみです。watashi wa ashita oyasumi desu.I have the day off tomorrow.,Example #2来週休みます。ふりがなromajiEnglishらいしゅうやすみます。raishuu yasumimasu.I will take off next week.,https://jlptsensei.com/learn-japanese-kanji/%e4%bc%91-kyuu-yasumu-rest-day-off/
父,Learn Japanese kanji: 【 フ / ちち、 とう 】 Meaning: father.,<em>(No detailed table found)</em>,Example #1父は元気です。ふりがなromajiEnglishちちはげんきです。chichi wa genki desu.My father is in good health.,"Example #2仕事が終わったら、お父さんはすぐ寝ます。ふりがなromajiEnglishしごとがおわったら、おとうさんはすぐねます。shigoto ga owattara, otousan wa sugu nemasu.My father goes to sleep as soon as he gets back from work.",https://jlptsensei.com/learn-japanese-kanji/%e7%88%b6-chichi-tou-father/
雨,Learn Japanese kanji: 【 ウ / あめ、 あま 】 Meaning: rain.,<em>(No detailed table found)</em>,Example #1明日は雨が降る。ふりがなromajiEnglishあしたはあめがふる。ashita wa ame ga furu.It's going to rain tomorrow.,Example #2昨日は大雨でした。ふりがなromajiEnglishきのうはおおあめでした。kinou wa ooame deshita.We had heavy rain yesterday.,https://jlptsensei.com/learn-japanese-kanji/%e9%9b%a8-u-ame-rain/
